count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
17,12,12,[],38,1,91039000,91745000,"['23', '34', '24', '14', '12', '13']","[11, 6, 0, 0]","[0, 2, 14, 1]","[6, 0, 0, 1, 2, 8]","[5.465948412110436, 2.0538312290446648, -2.3197119383696467, -5.200067702785454]"
27,43,43,[],38,2,91747000,92682000,"['23', '43', '24', '14', '12', '13']","[22, 2, 0, 3]","[0, 0, 19, 8]","[2, 3, 0, 8, 0, 14]","[5.466842317848272, 2.0543967874231033, -2.3660900706051984, -5.155149034666177]"
59,21,21,[],38,8,92699000,93545000,"['23', '43', '24', '14', '21', '13']","[37, 22, 0, 0]","[1, 0, 39, 19]","[17, 0, 4, 15, 1, 22]","[5.457187032590343, 2.07168625258835, -2.3717782597220785, -5.157095025456613]"
31,12,12,[],38,2,93599000,93853000,"['23', '43', '24', '14', '12', '13']","[25, 6, 0, 0]","[0, 3, 17, 11]","[5, 0, 1, 10, 3, 12]","[5.462162642834911, 2.069247184458705, -2.3736501689748444, -5.157759658318774]"
19,34,34,[],38,1,93854000,94054000,"['23', '34', '24', '14', '12', '13']","[12, 6, 1, 0]","[0, 0, 15, 4]","[5, 1, 1, 2, 0, 10]","[5.462652231845346, 2.07094418362024, -2.3725008903977205, -5.161095525067864]"
1,43,43,[],38,2,94055000,94055000,"['23', '43', '24', '14', '12', '13']","[0, 0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[5.462652231845345, 2.07094418362024, -2.3872371579896274, -5.146359257475957]"
32,34,34,[],38,1,94057000,94648000,"['23', '34', '24', '14', '12', '13']","[23, 6, 3, 0]","[0, 0, 19, 13]","[6, 3, 0, 10, 0, 13]","[5.463493254214413, 2.0725200725200725, -2.3806297456016434, -5.155383581132842]"
10,43,43,[],38,2,94653000,94743000,"['23', '43', '24', '14', '12', '13']","[7, 2, 0, 1]","[0, 0, 8, 2]","[2, 1, 0, 2, 0, 5]","[5.463759733876167, 2.073040482342808, -2.395814235168374, -5.140985981050601]"
100,21,21,[],38,8,94838000,95850000,"['23', '43', '24', '14', '21', '13']","[69, 18, 0, 13]","[2, 0, 58, 40]","[10, 13, 6, 34, 2, 35]","[5.444317081485735, 2.0995826120793883, -2.5769353063869738, -4.96696438717815]"
6,34,34,[],38,7,95851000,96037000,"['23', '34', '24', '14', '21', '13']","[5, 0, 1, 0]","[0, 0, 2, 4]","[0, 1, 0, 3, 0, 2]","[5.444477484139109, 2.099582612079389, -2.573534893436655, -4.970525202781843]"
6,43,43,[],38,8,96037000,96051000,"['23', '43', '24', '14', '21', '13']","[5, 0, 0, 1]","[0, 0, 5, 1]","[0, 1, 0, 1, 0, 4]","[5.444661871518229, 2.099582612079389, -2.5865012615643397, -4.957743222033278]"
80,34,34,[],38,7,96052000,96635000,"['23', '34', '24', '14', '21', '13']","[63, 13, 4, 0]","[0, 0, 52, 28]","[10, 4, 3, 21, 0, 42]","[5.446819284970751, 2.103148314297954, -2.5768195765183215, -4.973148022750383]"
5,12,12,[],38,1,96635000,96648000,"['23', '34', '24', '14', '12', '13']","[5, 0, 0, 0]","[0, 1, 4, 0]","[0, 0, 0, 0, 1, 4]","[5.448392572503424, 2.101722449867643, -2.5769669996206854, -4.973148022750383]"
30,21,21,[],38,7,96735000,97037000,"['23', '34', '24', '14', '21', '13']","[18, 12, 0, 0]","[1, 0, 27, 2]","[11, 0, 0, 2, 1, 16]","[5.4382484334101875, 2.115194004377461, -2.5802421834113725, -4.973200254376277]"
6,43,43,[],38,8,97240000,97253000,"['23', '43', '24', '14', '21', '13']","[2, 1, 0, 3]","[0, 0, 3, 3]","[0, 3, 1, 2, 0, 0]","[5.438300504446915, 2.1155432273563335, -2.617617677482518, -4.936226054320731]"
9,34,34,[],38,7,97255000,97438000,"['23', '34', '24', '14', '21', '13']","[7, 1, 1, 0]","[0, 0, 4, 5]","[0, 1, 1, 3, 0, 4]","[5.438521712339747, 2.1158907713785764, -2.614275348016964, -4.9401371357013595]"
19,43,43,[],38,8,97444000,97995000,"['23', '43', '24', '14', '21', '13']","[10, 5, 0, 4]","[1, 0, 13, 5]","[4, 4, 0, 5, 1, 5]","[5.428116314223949, 2.1275662795542742, -2.663759366526678, -4.891923227251544]"
9,34,34,[],38,7,97998000,98214000,"['23', '34', '24', '14', '21', '13']","[1, 3, 5, 0]","[0, 0, 2, 7]","[2, 5, 1, 1, 0, 0]","[5.428141973342559, 2.1283904736210424, -2.6465526538265833, -4.909979793137016]"
8,43,43,[],38,8,98216000,98246000,"['23', '43', '24', '14', '21', '13']","[1, 2, 0, 5]","[0, 0, 8, 0]","[2, 5, 0, 0, 0, 1]","[5.428177456984599, 2.128866662325697, -2.7046660513875125, -4.852378067922784]"
1,34,34,[],38,7,98248000,98248000,"['23', '34', '24', '14', '21', '13']","[0, 0, 1, 0]","[0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[5.428177456984599, 2.128866662325697, -2.701059548585537, -4.855984570724758]"
66,43,43,[],38,8,98249000,98965000,"['23', '43', '24', '14', '21', '13']","[26, 38, 0, 2]","[0, 0, 55, 11]","[35, 2, 3, 8, 0, 18]","[5.429011845245339, 2.1378975937725766, -2.732080386196713, -4.834829052821203]"
4,34,34,[],38,7,98965000,98970000,"['23', '34', '24', '14', '21', '13']","[0, 3, 1, 0]","[0, 0, 1, 3]","[1, 1, 2, 0, 0, 0]","[5.429011845245338, 2.138794500080231, -2.7286644727821203, -4.8391418725434505]"
89,43,43,[],38,8,99054000,99849000,"['23', '43', '24', '14', '21', '13']","[42, 39, 0, 8]","[1, 0, 73, 15]","[33, 8, 5, 10, 1, 32]","[5.419699622315369, 2.158107367049244, -2.822883313396103, -4.754923675968511]"
74,12,12,[],38,2,99897000,100926000,"['23', '43', '24', '14', '12', '13']","[54, 20, 0, 0]","[0, 3, 60, 11]","[17, 0, 3, 8, 3, 43]","[5.425761558173036, 2.1580337509035417, -2.827692895962606, -4.756102413113972]"
45,34,34,[],38,1,100927000,101372000,"['23', '34', '24', '14', '12', '13']","[21, 22, 2, 0]","[0, 0, 23, 22]","[15, 2, 7, 13, 0, 8]","[5.426328454037536, 2.1631927213254443, -2.8232674869145535, -4.766253688448427]"
15,43,43,[],38,2,101374000,101423000,"['23', '43', '24', '14', '12', '13']","[5, 6, 0, 4]","[0, 0, 9, 6]","[4, 4, 2, 4, 0, 1]","[5.426455892393655, 2.1645831730504432, -2.865128755223548, -4.725910310220549]"
35,34,34,[],38,1,101423000,101715000,"['23', '34', '24', '14', '12', '13']","[26, 7, 2, 0]","[0, 0, 23, 12]","[6, 2, 1, 9, 0, 17]","[5.427191966929987, 2.166029846227866, -2.859113104930202, -4.734108708227652]"
5,43,43,[],38,2,101797000,101813000,"['23', '43', '24', '14', '12', '13']","[0, 2, 0, 3]","[0, 0, 3, 2]","[0, 3, 2, 0, 0, 0]","[5.427191966929986, 2.1666468762566606, -2.8890386490310043, -4.704800194155644]"
10,34,34,[],38,1,101832000,101921000,"['23', '34', '24', '14', '12', '13']","[3, 2, 5, 0]","[0, 0, 4, 6]","[1, 5, 1, 0, 0, 3]","[5.427282780500083, 2.1671413326770974, -2.8702778350586886, -4.724146278118494]"
7,43,43,[],38,2,101956000,102253000,"['23', '43', '24', '14', '12', '13']","[3, 2, 0, 2]","[0, 0, 4, 3]","[1, 2, 1, 2, 0, 1]","[5.427360344062582, 2.1676340371992553, -2.8899043594365903, -4.705090021825246]"
46,34,34,[],38,1,102255000,102673000,"['23', '34', '24', '14', '12', '13']","[17, 16, 13, 0]","[0, 0, 21, 25]","[7, 13, 9, 3, 0, 14]","[5.427849905067189, 2.1716221417395793, -2.8444955014198485, -4.754976545386921]"
