count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
219,23,23,[],38,1,14258000,27509000,"['14', '13', '12', '23', '24', '34']","[204, 8, 7, 0]","[0, 76, 63, 80]","[69, 59, 76, 4, 4, 7]","[5.959390862944162, -0.1412090447623442, -0.909090909090909, -4.909090909090909]"
2,43,43,[],38,2,27589000,27595000,"['14', '13', '12', '23', '24', '43']","[0, 0, 0, 2]","[0, 0, 2, 0]","[0, 0, 0, 0, 0, 2]","[5.959390862944162, -0.1412090447623442, -1.4685314685314683, -4.34965034965035]"
49,34,34,[],38,1,27699000,30411000,"['14', '13', '12', '23', '24', '34']","[44, 2, 3, 0]","[0, 21, 11, 17]","[12, 11, 21, 0, 2, 3]","[5.963302752293578, -0.03323282222364754, -1.2954545454545452, -4.634615384615384]"
6,43,43,[],38,2,30704000,30994000,"['14', '13', '12', '23', '24', '43']","[5, 0, 0, 1]","[0, 1, 3, 2]","[2, 2, 1, 0, 0, 1]","[5.963470319634703, -0.033400389564773425, -1.4866310160427807, -4.4434389140271495]"
8,34,34,[],38,1,31131000,31518000,"['14', '13', '12', '23', '24', '34']","[1, 6, 1, 0]","[0, 1, 4, 3]","[0, 0, 1, 4, 2, 1]","[5.963636363636365, 0.43636363636363606, -1.8222222222222222, -4.5777777777777775]"
18,43,43,[],38,2,32271000,34293000,"['14', '13', '12', '23', '24', '43']","[11, 5, 0, 2]","[0, 4, 5, 9]","[7, 0, 4, 3, 2, 2]","[5.964285714285715, 0.6762371615312796, -2.3111111111111104, -4.329411764705881]"
65,32,32,"[['24', '32', '43']]",39,1,34331000,42393000,"['14', '13', '12', '32', '24', '43']","[58, 3, 2, 2]","[0, 14, 25, 26]","[23, 23, 12, 2, 3, 2]","[5.966101694915253, 0.4338983050847456, -2.2545454545454544, -4.1454545454545455]"
58,23,23,[],38,2,42399000,48512000,"['14', '13', '12', '23', '24', '43']","[53, 5, 0, 0]","[0, 20, 24, 14]","[14, 19, 20, 5, 0, 0]","[5.96875, 0.6712499999999999, -2.4945454545454546, -4.145454545454545]"
2,32,32,"[['24', '32', '43']]",39,1,48526000,48529000,"['14', '13', '12', '32', '24', '43']","[0, 0, 2, 0]","[0, 2, 0, 0]","[0, 0, 0, 2, 0, 0]","[5.96875, 0.44606481481481475, -2.2693602693602695, -4.1454545454545455]"
12,23,23,[],38,2,48543000,48724000,"['14', '13', '12', '23', '24', '43']","[0, 12, 0, 0]","[0, 0, 11, 1]","[0, 0, 0, 11, 1, 0]","[5.96875, 0.8081923558897248, -2.6124401913875595, -4.1645021645021645]"
10,34,34,[],38,1,49363000,49398000,"['14', '13', '12', '23', '24', '34']","[0, 0, 10, 0]","[0, 0, 0, 10]","[0, 0, 0, 0, 0, 10]","[5.968750000000001, 0.8081923558897244, -2.1578947368421053, -4.6190476190476195]"
42,32,32,[],38,3,49403000,50425000,"['14', '13', '12', '32', '24', '34']","[4, 0, 38, 0]","[0, 28, 1, 13]","[1, 1, 2, 26, 0, 12]","[5.968992248062016, -0.4749446290143968, -0.6022727272727275, -4.891774891774892]"
3,31,31,[],38,9,50432000,50488000,"['14', '31', '12', '32', '24', '34']","[2, 0, 1, 0]","[1, 2, 0, 0]","[0, 1, 2, 0, 0, 0]","[5.9496229260935145, -0.47518315018315027, -0.5826648841354727, -4.891774891774892]"
33,13,13,[],38,3,50489000,119648000,"['14', '13', '12', '32', '24', '34']","[30, 0, 3, 0]","[0, 10, 14, 9]","[7, 14, 9, 1, 0, 2]","[5.951911599195116, -0.5050587578468622, -0.5234573962136793, -4.923395445134576]"
33,23,23,[],38,1,119816000,136027000,"['14', '13', '12', '23', '24', '34']","[25, 8, 0, 0]","[0, 10, 12, 11]","[9, 6, 10, 6, 2, 0]","[5.9534690220174085, -0.2909832377465664, -0.7059640451404072, -4.956521739130435]"
13,32,32,[],38,3,138758000,171757000,"['14', '13', '12', '32', '24', '34']","[8, 0, 5, 0]","[0, 5, 3, 5]","[2, 3, 3, 2, 0, 3]","[5.95401006029931, -0.34685455290425327, -0.6080428188413736, -4.999112688553683]"
