count,intransitive,stateMatch,start,end,states,idxs
7,"[['24', '32', '43']]",39,105321000,105349000,"['12', '13', '14', '24', '32', '43']",[771]
12,[],38,105360000,105433000,"['12', '13', '14', '23', '24', '43']",[772]
3,"[['24', '32', '43']]",39,105437000,105443000,"['12', '13', '14', '24', '32', '43']",[773]
34,[],38,105449000,105598000,"['12', '13', '14', '23', '24', '43']","[774, 775, 776]"
1,"[['24', '32', '43']]",39,105602000,105602000,"['12', '13', '14', '24', '32', '43']",[777]
4,[],38,105603000,105632000,"['12', '13', '14', '23', '24', '43']","[778, 779]"
1,"[['23', '34', '42']]",39,105637000,105637000,"['12', '13', '14', '24', '32', '43']",[780]
5,[],38,105638000,105669000,"['12', '13', '14', '23', '24', '43']","[781, 782, 783, 784]"
2,"[['24', '32', '43']]",39,105671000,105674000,"['12', '13', '14', '24', '32', '43']",[785]
11,[],38,105684000,105738000,"['12', '13', '14', '23', '24', '43']",[786]
6,"[['24', '32', '43']]",39,105746000,105779000,"['12', '13', '14', '24', '32', '43']",[787]
31,[],38,105787000,105957000,"['12', '13', '14', '23', '24', '43']","[788, 789]"
3,"[['23', '34', '42']]",39,105976000,105995000,"['12', '13', '14', '24', '32', '43']",[790]
5,[],38,106010000,106018000,"['12', '13', '14', '23', '24', '43']",[791]
4,"[['23', '34', '42']]",39,106045000,106085000,"['12', '13', '14', '24', '32', '43']",[792]
27,[],38,106088000,106228000,"['12', '13', '14', '23', '24', '43']","[793, 794, 795]"
2,"[['23', '34', '42']]",39,106232000,106234000,"['12', '13', '14', '24', '32', '43']",[796]
101,[],38,106241000,106944000,"['12', '13', '14', '23', '24', '43']","[797, 798, 799, 800, 801, 802, 803, 804]"
1,"[['24', '32', '43']]",39,106955000,106955000,"['12', '13', '14', '24', '32', '43']",[805]
6,[],38,106969000,107012000,"['12', '13', '14', '23', '24', '43']","[806, 807, 808, 809]"
1,"[['23', '34', '42']]",39,107018000,107018000,"['12', '13', '14', '24', '32', '43']",[810]
35,[],38,107023000,107369000,"['12', '13', '14', '23', '24', '43']","[811, 812, 813, 814]"
12,"[['24', '32', '43']]",39,107376000,107413000,"['12', '13', '14', '24', '32', '43']",[815]
51,[],38,107414000,107763000,"['12', '13', '14', '23', '24', '43']","[816, 817, 818, 819, 820]"
