count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
6,12,null,[],16,2,2785000,3270000,"['34', '14', '13', '12']","[4, 0, 2, 0]","[0, 4, 0, 2]","[2, 0, 0, 4]","[2.1428571428571423, -1.619047619047619, 1.3333333333333335, -1.8571428571428574]"
3,32,null,[],28,2,3271000,3339000,"['34', '14', '13', '12', '32']","[0, 0, 3, 0]","[0, 1, 0, 2]","[2, 0, 0, 0, 1]","[2.8095238095238093, -3.2857142857142856, 2.333333333333333, -1.8571428571428574]"
4,42,null,[],38,5,3390000,3396000,"['34', '14', '13', '12', '32', '42']","[0, 0, 3, 1]","[0, 2, 0, 2]","[2, 0, 0, 0, 1, 1]","[3.5238095238095237, -6.0, 3.333333333333333, -0.8571428571428577]"
3,43,43,[],38,6,3398000,3475000,"['43', '14', '13', '12', '32', '42']","[1, 0, 1, 1]","[0, 2, 1, 0]","[1, 0, 0, 1, 1, 0]","[3.5238095238095246, -6.0, 2.888888888888889, -0.41269841269841256]"
3,34,34,[],38,5,3477000,3504000,"['34', '14', '13', '12', '32', '42']","[2, 0, 1, 0]","[0, 0, 0, 3]","[1, 2, 0, 0, 0, 0]","[3.7777777777777777, -6.0, 2.933333333333334, -0.711111111111111]"
4,24,24,[],38,3,3508000,3517000,"['34', '14', '13', '12', '32', '24']","[0, 4, 0, 0]","[0, 0, 0, 4]","[0, 0, 0, 0, 0, 4]","[3.7777777777777772, -2.8, 2.933333333333334, -3.9111111111111114]"
5,23,23,[],38,1,3561000,3641000,"['34', '14', '13', '12', '23', '24']","[0, 4, 1, 0]","[0, 0, 4, 1]","[1, 0, 0, 0, 4, 0]","[3.7777777777777777, -0.514285714285714, 0.6839826839826837, -3.9474747474747485]"
1,32,32,[],38,3,3643000,3643000,"['34', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[3.7777777777777777, -0.8000000000000003, 0.9696969696969697, -3.9474747474747476]"
3,23,23,[],38,1,3648000,3657000,"['34', '14', '13', '12', '23', '24']","[0, 3, 0, 0]","[0, 0, 2, 1]","[0, 0, 0, 0, 2, 1]","[3.7777777777777772, -0.2666666666666666, 0.56969696969697, -4.080808080808081]"
1,32,32,[],38,3,3692000,3692000,"['34', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[3.7777777777777777, -0.48484848484848486, 0.7878787878787876, -4.080808080808081]"
1,23,23,[],38,1,3697000,3697000,"['34', '14', '13', '12', '23', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[3.7777777777777772, -0.3333333333333335, 0.6363636363636362, -4.080808080808081]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,20,3730000,3730000,"['34', '41', '13', '12', '23', '24']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[3.466666666666667, -0.33333333333333304, 0.636363636363636, -3.7696969696969695]"
8,14,14,[],38,1,3731000,3903000,"['34', '14', '13', '12', '23', '24']","[4, 2, 2, 0]","[0, 0, 1, 7]","[2, 4, 0, 0, 1, 1]","[3.8095238095238098, -0.1098901098901095, 0.5641025641025639, -4.263736263736264]"
1,32,32,[],38,3,3910000,3910000,"['34', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[3.8095238095238098, -0.2857142857142858, 0.73992673992674, -4.263736263736264]"
15,23,23,[],38,1,3911000,4015000,"['34', '14', '13', '12', '23', '24']","[4, 8, 3, 0]","[0, 1, 5, 9]","[3, 3, 0, 1, 5, 3]","[3.9607843137254903, 0.3368421052631576, 0.3464912280701751, -4.644117647058824]"
7,21,21,[],38,7,4019000,4134000,"['34', '14', '13', '21', '23', '24']","[1, 5, 1, 0]","[3, 0, 1, 3]","[1, 1, 0, 3, 1, 1]","[2.6666666666666665, 1.7696969696969695, 0.29803921568627456, -4.734402852049911]"
7,43,43,[],38,8,4145000,4259000,"['43', '14', '13', '21', '23', '24']","[3, 2, 0, 2]","[0, 0, 3, 4]","[2, 3, 0, 0, 1, 1]","[2.761904761904762, 1.857142857142857, -0.15538847117794496, -4.463659147869674]"
3,34,34,[],38,7,4263000,4274000,"['34', '14', '13', '21', '23', '24']","[1, 1, 1, 0]","[0, 0, 0, 3]","[1, 1, 0, 0, 0, 1]","[2.7878787878787876, 1.8827838827838836, -0.12380952380952359, -4.546853146853147]"
1,12,12,[],38,1,4275000,4275000,"['34', '14', '13', '12', '23', '24']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.921212121212122, 1.7494505494505501, -0.12380952380952337, -4.546853146853147]"
1,32,32,[],38,3,4279000,4279000,"['34', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[2.921212121212121, 1.6195804195804193, 0.006060606060606322, -4.546853146853147]"
14,23,23,[],38,1,4293000,4383000,"['34', '14', '13', '12', '23', '24']","[2, 10, 2, 0]","[0, 0, 7, 7]","[2, 2, 0, 0, 7, 3]","[2.966666666666667, 1.9844827586206903, -0.24660397074190188, -4.704545454545455]"
3,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,20,4384000,4488000,"['34', '41', '13', '12', '23', '24']","[0, 1, 1, 1]","[1, 0, 1, 1]","[1, 1, 0, 0, 1, 0]","[2.8266666666666667, 2.0166666666666657, -0.2550724637681161, -4.588260869565217]"
7,14,14,[],38,1,4489000,4566000,"['34', '14', '13', '12', '23', '24']","[2, 5, 0, 0]","[0, 0, 2, 5]","[0, 2, 0, 0, 2, 3]","[2.874074074074074, 2.1144736842105263, -0.31340579710144856, -4.675141961183151]"
8,31,31,"[['12', '23', '31']]",40,2,4566000,4705000,"['34', '14', '31', '12', '23', '24']","[1, 6, 1, 0]","[1, 0, 3, 4]","[0, 1, 1, 0, 3, 3]","[2.628571428571429, 2.2181818181818187, -0.12173913043478235, -4.725014116318464]"
1,13,13,[],38,1,4706000,4706000,"['34', '14', '13', '12', '23', '24']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[2.7740259740259745, 2.2181818181818187, -0.26719367588932785, -4.725014116318464]"
2,32,32,[],38,3,4706000,4706000,"['34', '14', '13', '12', '32', '24']","[1, 0, 1, 0]","[0, 1, 0, 1]","[0, 1, 0, 0, 1, 0]","[2.793730407523512, 2.12929292929293, -0.17830478700043884, -4.744718549816001]"
3,23,23,[],38,1,4708000,4710000,"['34', '14', '13', '12', '23', '24']","[0, 2, 1, 0]","[0, 0, 2, 1]","[1, 0, 0, 0, 2, 0]","[2.793730407523511, 2.176076555023924, -0.20334928229665072, -4.7664576802507845]"
1,32,32,[],38,3,4711000,4711000,"['34', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[2.7937304075235114, 2.095104895104896, -0.12237762237762184, -4.7664576802507845]"
142,23,23,[],38,1,4716000,6333000,"['34', '14', '13', '12', '23', '24']","[33, 109, 0, 0]","[0, 5, 44, 93]","[0, 23, 5, 5, 39, 70]","[3.892307692307692, 2.2949832775919727, -1.0384615384615388, -5.148829431438127]"
80,21,21,[],38,7,6335000,6877000,"['34', '14', '13', '21', '23', '24']","[16, 64, 0, 0]","[1, 0, 57, 22]","[0, 4, 12, 1, 45, 18]","[4.142857142857142, 2.670953436807096, -1.6358885017421603, -5.177922077922078]"
7,43,43,[],38,8,6900000,6953000,"['43', '14', '13', '21', '23', '24']","[3, 2, 0, 2]","[0, 0, 3, 4]","[2, 2, 1, 0, 0, 2]","[4.172413793103448, 2.6716027874564463, -1.9248237044704664, -4.919192876089428]"
69,12,12,[],38,2,6955000,7583000,"['43', '14', '13', '12', '23', '24']","[14, 53, 0, 2]","[0, 1, 46, 22]","[2, 1, 12, 1, 32, 21]","[4.397393186294774, 2.6788432181021813, -2.3774980330448465, -4.698738371352109]"
102,21,21,[],38,8,7584000,8592000,"['43', '14', '13', '21', '23', '24']","[17, 79, 0, 6]","[2, 0, 67, 33]","[6, 7, 10, 2, 51, 26]","[4.180692372642838, 3.063243380479041, -3.040928992956406, -4.203006760165472]"
100,34,34,[],38,7,8593000,9966000,"['34', '14', '13', '21', '23', '24']","[25, 74, 1, 0]","[2, 0, 74, 24]","[1, 3, 22, 2, 52, 20]","[4.025128336027681, 3.3619282713735097, -3.127001319801575, -4.2600552875996165]"
44,12,12,[],38,1,9971000,10508000,"['34', '14', '13', '12', '23', '24']","[16, 28, 0, 0]","[0, 1, 32, 11]","[0, 1, 14, 1, 18, 10]","[4.132975070906106, 3.3029466507727383, -3.1713714571285787, -4.264550264550264]"
2,43,43,[],38,2,10512000,10514000,"['43', '14', '13', '12', '23', '24']","[0, 1, 0, 1]","[0, 0, 2, 0]","[1, 0, 0, 0, 1, 0]","[4.132975070906105, 3.3034175344644656, -3.2416836106615765, -4.194708994708995]"
33,41,41,"[['12', '24', '41']]",40,1,10515000,11136000,"['43', '41', '13', '12', '23', '24']","[10, 21, 0, 2]","[1, 0, 25, 7]","[1, 1, 10, 0, 14, 7]","[4.098815951001228, 3.3104259510739626, -3.332961827807189, -4.076280074268002]"
254,14,14,[],38,2,11249000,16067000,"['43', '14', '13', '12', '23', '24']","[96, 157, 0, 1]","[0, 0, 100, 154]","[1, 69, 27, 0, 72, 85]","[4.2735651445328875, 3.341137025381607, -3.4560047145322654, -4.158697455382228]"
143,21,21,[],38,8,16070000,19963000,"['43', '14', '13', '21', '23', '24']","[59, 81, 0, 3]","[6, 0, 68, 69]","[3, 29, 30, 6, 35, 40]","[3.777760700837624, 3.8970866795034365, -3.65931017138273, -4.015537208958332]"
8,34,34,[],38,7,19995000,20217000,"['34', '14', '13', '21', '23', '24']","[4, 3, 1, 0]","[0, 0, 3, 5]","[1, 3, 1, 0, 2, 1]","[3.7804951237809457, 3.897577639751553, -3.6162980030721963, -4.061774760460302]"
1,43,43,[],38,8,20348000,20348000,"['43', '14', '13', '21', '23', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[3.7804951237809457, 3.897577639751553, -3.667239309827457, -4.010833453705041]"
2,34,34,[],38,7,20371000,20372000,"['34', '14', '13', '21', '23', '24']","[0, 1, 1, 0]","[0, 0, 1, 1]","[1, 0, 0, 0, 1, 0]","[3.7804951237809448, 3.8978020786542955, -3.6251804506329486, -4.053116751802293]"
227,43,43,[],38,8,20474000,24759000,"['43', '14', '13', '21', '23', '24']","[47, 130, 0, 50]","[2, 0, 160, 65]","[50, 34, 13, 2, 97, 31]","[3.6743411927877947, 4.049712731947621, -4.811196152390718, -2.9128577723446973]"
15,12,12,[],38,2,24760000,24915000,"['43', '14', '13', '12', '23', '24']","[12, 3, 0, 0]","[0, 3, 8, 4]","[0, 3, 6, 3, 2, 1]","[3.8729582577132486, 3.856094504365691, -4.814769381266814, -2.914283380812126]"
1,32,32,"[['24', '32', '43']]",39,1,24939000,24939000,"['43', '14', '13', '12', '32', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[3.8729582577132495, 3.8482541850044125, -4.806929061905537, -2.914283380812126]"
2,23,23,[],38,2,24940000,24942000,"['43', '14', '13', '12', '23', '24']","[1, 1, 0, 0]","[0, 0, 1, 1]","[0, 1, 0, 0, 1, 0]","[3.87341394237946, 3.848413229465293, -4.807088106366415, -2.914739065478337]"
1,31,31,"[['12', '23', '31'], ['14', '31', '43']]",41,19,24970000,24970000,"['43', '14', '31', '12', '23', '24']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.851082251082251, 3.848413229465292, -4.784756415069206, -2.914739065478337]"
2,13,13,[],38,2,24972000,24973000,"['43', '14', '13', '12', '23', '24']","[2, 0, 0, 0]","[0, 0, 2, 0]","[0, 0, 2, 0, 0, 0]","[3.8523736150854795, 3.8484132294652924, -4.786047779072435, -2.9147390654783365]"
17,34,34,[],38,1,24973000,25109000,"['34', '14', '13', '12', '23', '24']","[15, 1, 1, 0]","[0, 2, 10, 5]","[1, 3, 10, 2, 0, 1]","[3.9705799861557938, 3.7376225480372263, -4.760735274494479, -2.947467259698542]"
2,43,43,[],38,2,25120000,25129000,"['43', '14', '13', '12', '23', '24']","[1, 0, 0, 1]","[0, 0, 2, 0]","[1, 0, 1, 0, 0, 0]","[3.971148879090144, 3.7376225480372267, -4.772269079709531, -2.93650234741784]"
2,34,34,[],38,1,25163000,25165000,"['34', '14', '13', '12', '23', '24']","[1, 0, 1, 0]","[0, 0, 1, 1]","[1, 0, 1, 0, 0, 0]","[3.971711751993442, 3.737622548037227, -4.742333670825887, -2.9670006292047817]"
2,32,32,[],38,3,25241000,25533000,"['34', '14', '13', '12', '32', '24']","[1, 0, 1, 0]","[0, 1, 0, 1]","[0, 1, 0, 0, 1, 0]","[3.9721505216832314, 3.729828673832258, -4.7345397966209175, -2.9674393988945713]"
5,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,25535000,25740000,"['34', '41', '13', '12', '32', '24']","[1, 0, 3, 1]","[1, 0, 1, 3]","[3, 1, 1, 0, 0, 0]","[3.9545375065570907, 3.7298286738322584, -4.647261692999896, -3.0371044873894526]"
2,14,14,[],38,3,25740000,25896000,"['34', '14', '13', '12', '32', '24']","[2, 0, 0, 0]","[0, 0, 0, 2]","[0, 2, 0, 0, 0, 0]","[3.9555663351928207, 3.7298286738322584, -4.647261692999895, -3.038133316025183]"
9,23,23,[],38,1,25990000,26094000,"['34', '14', '13', '12', '23', '24']","[4, 5, 0, 0]","[0, 1, 5, 3]","[0, 3, 0, 1, 5, 0]","[4.007868155236576, 3.679895998915629, -4.648122668876916, -3.039641485275288]"
1,31,31,"[['12', '23', '31']]",40,2,26095000,26095000,"['34', '14', '31', '12', '23', '24']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.9874768628695327, 3.6798959989156286, -4.627731376509873, -3.039641485275288]"
12,13,13,[],38,1,26095000,27260000,"['34', '14', '13', '12', '23', '24']","[6, 5, 1, 0]","[0, 0, 5, 7]","[1, 3, 3, 0, 2, 3]","[3.9908875636303867, 3.6803300836163135, -4.601895338108704, -3.0693223091379958]"
7,43,43,[],38,2,27327000,27746000,"['43', '14', '13', '12', '23', '24']","[2, 2, 0, 3]","[0, 0, 4, 3]","[3, 2, 0, 0, 1, 1]","[3.9918442153493703, 3.6805300413496704, -4.636336830800889, -3.0360374258981504]"
24,34,34,[],38,1,27801000,28483000,"['34', '14', '13', '12', '23', '24']","[18, 4, 2, 0]","[0, 0, 14, 10]","[2, 8, 10, 0, 4, 0]","[4.0015708715531995, 3.681198823292557, -4.589368878161267, -3.09340081668449]"
3,43,43,[],38,2,28488000,28547000,"['43', '14', '13', '12', '23', '24']","[2, 0, 0, 1]","[0, 0, 1, 2]","[1, 2, 0, 0, 0, 0]","[4.002447503824224, 3.6811988232925574, -4.600654365729596, -3.0829919613871852]"
46,34,34,[],38,1,28566000,28989000,"['34', '14', '13', '12', '23', '24']","[26, 2, 18, 0]","[0, 2, 11, 33]","[18, 15, 9, 2, 2, 0]","[4.107113417346182, 3.5879620820557294, -4.202217560683248, -3.4928579387186636]"
2,43,43,[],38,2,28990000,28992000,"['43', '14', '13', '12', '23', '24']","[0, 1, 0, 1]","[0, 0, 2, 0]","[1, 0, 0, 0, 1, 0]","[4.107113417346182, 3.5881263800923664, -4.2150802714183, -3.48015952602025]"
6,34,34,[],38,1,28994000,29026000,"['34', '14', '13', '12', '23', '24']","[4, 1, 1, 0]","[0, 0, 4, 2]","[1, 1, 3, 0, 1, 0]","[4.109060832692621, 3.588290044995918, -4.197811256251928, -3.49953962143661]"
30,32,32,[],38,3,29032000,29520000,"['34', '14', '13', '12', '32', '24']","[22, 0, 8, 0]","[0, 3, 8, 19]","[6, 13, 8, 1, 2, 0]","[4.160922410922411, 3.530075518323958, -4.078763367151083, -3.6122345620952867]"
2,42,42,[],38,5,29521000,29522000,"['34', '14', '13', '12', '32', '42']","[1, 0, 0, 1]","[0, 1, 1, 0]","[0, 0, 1, 0, 0, 1]","[4.161398601398602, 3.5189953573830732, -4.0792395576272735, -3.6011544011544006]"
1,43,43,[],38,6,29530000,29530000,"['43', '14', '13', '12', '32', '42']","[0, 0, 0, 1]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[4.161398601398602, 3.518995357383073, -4.092032734599556, -3.5883612241821194]"
25,34,34,[],38,5,29530000,29917000,"['34', '14', '13', '12', '32', '42']","[23, 0, 2, 0]","[0, 1, 11, 13]","[2, 11, 11, 1, 0, 0]","[4.211032357473035, 3.4779697163574324, -4.0632029056783585, -3.6257991681521093]"
2,23,23,"[['23', '34', '42']]",39,2,29921000,29930000,"['34', '14', '13', '12', '23', '42']","[1, 1, 0, 0]","[0, 0, 2, 0]","[0, 0, 1, 0, 1, 0]","[4.211461449942462, 3.4781609195402297, -4.0638232013305835, -3.62579916815211]"
68,24,24,[],38,1,29947000,30645000,"['34', '14', '13', '12', '23', '24']","[57, 5, 6, 0]","[0, 11, 25, 32]","[6, 22, 24, 11, 1, 4]","[4.5723359354191, 3.133497552573022, -3.9776336752852672, -3.7281998127068547]"
4,31,31,"[['12', '23', '31']]",40,2,30731000,30840000,"['34', '14', '31', '12', '23', '24']","[0, 1, 3, 0]","[3, 0, 0, 1]","[0, 0, 3, 0, 0, 1]","[4.527926322043969, 3.1335577663318657, -3.9332240619101366, -3.728260026465699]"
5,32,32,[],38,9,30842000,30961000,"['34', '14', '31', '12', '32', '24']","[1, 1, 3, 0]","[1, 2, 0, 2]","[1, 0, 1, 1, 1, 1]","[4.537479292196273, 3.102041078264329, -3.896032528612105, -3.743487841848498]"
1,43,43,"[['14', '31', '43'], ['24', '32', '43']]",41,4,30963000,30963000,"['43', '14', '31', '12', '32', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[4.537479292196274, 3.102041078264329, -3.908853041432618, -3.730667329027985]"
3,41,41,"[['12', '24', '41'], ['24', '32', '43']]",41,15,30989000,31023000,"['43', '41', '31', '12', '32', '24']","[0, 0, 2, 1]","[3, 0, 0, 0]","[0, 1, 2, 0, 0, 0]","[4.4954957567882685, 3.102041078264329, -3.880021156760157, -3.7175156782924415]"
2,34,34,"[['12', '24', '41']]",39,7,31025000,31026000,"['34', '41', '31', '12', '32', '24']","[0, 0, 2, 0]","[0, 0, 0, 2]","[2, 0, 0, 0, 0, 0]","[4.4954957567882685, 3.1020410782643295, -3.850340791463353, -3.747196043589245]"
1,21,21,[],38,21,31042000,31042000,"['34', '41', '31', '21', '32', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[4.4432461196329704, 3.1542907154196267, -3.8503407914633527, -3.747196043589245]"
1,12,12,"[['12', '24', '41']]",39,7,31076000,31076000,"['34', '41', '31', '12', '32', '24']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[4.467005728298241, 3.130531106754358, -3.850340791463353, -3.747196043589245]"
1,23,23,"[['12', '23', '31'], ['12', '24', '41']]",41,11,31083000,31083000,"['34', '41', '31', '12', '23', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[4.46700572829824, 3.130734669095325, -3.8505443538043203, -3.747196043589245]"
3,32,32,"[['12', '24', '41']]",39,7,31090000,31196000,"['34', '41', '31', '12', '32', '24']","[0, 0, 3, 0]","[1, 1, 0, 1]","[1, 0, 1, 0, 1, 0]","[4.452751158450848, 3.123332894697352, -3.8143506877809292, -3.761733365367271]"
3,14,14,[],38,9,31305000,31322000,"['34', '14', '31', '12', '32', '24']","[2, 0, 1, 0]","[1, 1, 0, 1]","[0, 1, 1, 1, 0, 0]","[4.461812440024821, 3.1004372718017303, -3.800202099865488, -3.7620476119610626]"
23,13,13,[],38,3,31323000,31574000,"['34', '14', '13', '12', '32', '24']","[21, 2, 0, 0]","[0, 2, 7, 14]","[0, 12, 7, 2, 0, 2]","[4.514086838794174, 3.0571748846409297, -3.80548198780256, -3.7657797356325444]"
1,31,31,[],38,9,31575000,31575000,"['34', '14', '31', '12', '32', '24']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[4.500378891323867, 3.0571748846409297, -3.7917740403322524, -3.7657797356325444]"
50,13,13,[],38,3,31647000,32584000,"['34', '14', '13', '12', '32', '24']","[43, 4, 3, 0]","[0, 3, 18, 29]","[3, 22, 18, 3, 0, 4]","[4.579192752074108, 2.997759515924608, -3.762541728426887, -3.8144105395718295]"
4,43,43,"[['24', '32', '43']]",39,1,32628000,32672000,"['43', '14', '13', '12', '32', '24']","[1, 0, 0, 3]","[0, 1, 3, 0]","[3, 0, 0, 1, 0, 0]","[4.5977719870467855, 2.9791802809519305, -3.8001887872504163, -3.7767634807483006]"
94,23,23,[],38,2,32674000,34680000,"['43', '14', '13', '12', '23', '24']","[88, 4, 0, 2]","[0, 9, 38, 47]","[2, 46, 33, 9, 3, 1]","[4.771765971334799, 2.836559300154429, -3.845587104508157, -3.7627381669810696]"
1,34,34,[],38,1,34690000,34690000,"['34', '14', '13', '12', '23', '24']","[0, 0, 1, 0]","[0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[4.771765971334798, 2.8365593001544287, -3.8318567488423176, -3.7764685226469092]"
3,32,32,[],38,3,34718000,34819000,"['34', '14', '13', '12', '32', '24']","[1, 1, 1, 0]","[0, 1, 0, 2]","[0, 1, 0, 0, 1, 1]","[4.771960388776819, 2.829283480115888, -3.8245235819557033, -3.776720286937005]"
1,43,43,"[['24', '32', '43']]",39,1,34905000,34905000,"['43', '14', '13', '12', '32', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[4.77196038877682, 2.8292834801158886, -3.836445842285607, -3.7647980266071013]"
1,41,41,"[['12', '24', '41'], ['24', '32', '43']]",41,1,34929000,34929000,"['43', '41', '13', '12', '32', '24']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[4.7616550979908, 2.8292834801158886, -3.836445842285607, -3.7544927358210813]"
1,14,14,"[['24', '32', '43']]",39,1,34930000,34930000,"['43', '14', '13', '12', '32', '24']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[4.761874965795283, 2.8292834801158886, -3.836445842285607, -3.7547126036255634]"
2,34,34,[],38,3,34954000,34957000,"['34', '14', '13', '12', '32', '24']","[0, 0, 2, 0]","[0, 0, 0, 2]","[2, 0, 0, 0, 0, 0]","[4.761874965795283, 2.829283480115889, -3.8095260009203864, -3.781632444990784]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,34985000,34985000,"['34', '41', '13', '12', '32', '24']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[4.75164982123525, 2.8292834801158886, -3.8095260009203864, -3.7714073004307527]"
3,31,31,"[['12', '24', '41']]",39,7,35005000,35049000,"['34', '41', '31', '12', '32', '24']","[2, 0, 1, 0]","[1, 2, 0, 0]","[0, 0, 1, 2, 0, 0]","[4.767031902107732, 2.8022993531317617, -3.79792395480874, -3.7714073004307527]"
1,14,14,[],38,9,35051000,35051000,"['34', '14', '31', '12', '32', '24']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[4.767276680175616, 2.8022993531317617, -3.7979239548087405, -3.771652078498638]"
8,13,13,[],38,3,35056000,35162000,"['34', '14', '13', '12', '32', '24']","[7, 0, 1, 0]","[0, 0, 3, 5]","[1, 4, 3, 0, 0, 0]","[4.7700009660635665, 2.8022993531317617, -3.7864741986815185, -3.7858261205138097]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,35176000,35176000,"['34', '41', '13', '12', '32', '24']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[4.759956707722062, 2.802299353131762, -3.7864741986815185, -3.7757818621723045]"
1,14,14,[],38,3,35308000,35308000,"['34', '14', '13', '12', '32', '24']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[4.760220368654103, 2.8022993531317617, -3.7864741986815185, -3.7760455231043464]"
2,31,31,[],38,9,35330000,35364000,"['34', '14', '31', '12', '32', '24']","[0, 0, 2, 0]","[2, 0, 0, 0]","[0, 0, 2, 0, 0, 0]","[4.737422590716004, 2.8022993531317617, -3.763676420743419, -3.776045523104347]"
1,13,13,[],38,3,35413000,35413000,"['34', '14', '13', '12', '32', '24']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[4.738066079857124, 2.802299353131762, -3.7643199098845397, -3.7760455231043464]"
6,31,31,[],38,9,35444000,35534000,"['34', '14', '31', '12', '32', '24']","[1, 1, 4, 0]","[4, 0, 0, 2]","[0, 1, 4, 0, 0, 1]","[4.693666744625258, 2.8023563941299794, -3.7196582623699004, -3.7763648763853364]"
1,41,41,"[['12', '24', '41']]",39,7,35540000,35540000,"['34', '41', '31', '12', '32', '24']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[4.683723636947406, 2.80235639412998, -3.7196582623699004, -3.766421768707483]"
